,0
188.10551645229094,188.10551645229094
190.18610395229095,190.18610395229095
190.19232645229093,190.19232645229093
190.19276645229093,190.19276645229093
190.19784645229095,190.19784645229095
190.53201645229095,190.53201645229095
193.39804145229093,193.39804145229093
194.05875645229094,194.05875645229094
200.14168145229095,200.14168145229095
200.17767895229096,200.17767895229096
200.17800145229094,200.17800145229094
200.17830645229094,200.17830645229094
201.18183145229094,201.18183145229094
202.44104645229095,202.44104645229095
202.44131395229093,202.44131395229093
202.44187145229094,202.44187145229094
202.89848645229094,202.89848645229094
204.06974895229095,204.06974895229095
206.04294145229093,206.04294145229093
206.04315645229093,206.04315645229093
206.04336895229093,206.04336895229093
207.09000645229096,207.09000645229096
207.88740645229095,207.88740645229095
211.37408645229092,211.37408645229092
212.14168645229094,212.14168645229094
212.14190145229094,212.14190145229094
213.08286145229093,213.08286145229093
215.15211145229094,215.15211145229094
226.06929645229093,226.06929645229093
228.13663395229094,228.13663395229094
228.20949645229095,228.20949645229095
228.20975645229092,228.20975645229092
229.16808645229094,229.16808645229094
229.21258645229094,229.21258645229094
229.21300645229093,229.21300645229093
230.17159145229093,230.17159145229093
231.04039145229095,231.04039145229095
231.04080395229093,231.04080395229093
232.04815645229093,232.04815645229093
232.55126645229095,232.55126645229095
232.56033645229093,232.56033645229093
232.56920645229096,232.56920645229096
234.16249645229095,234.16249645229095
234.16295145229094,234.16295145229094
237.10387395229094,237.10387395229094
237.10415145229095,237.10415145229095
239.03769645229093,239.03769645229093
239.03797145229092,239.03797145229092
239.03824645229093,239.03824645229093
239.53935645229095,239.53935645229095
239.53992145229094,239.53992145229094
239.54024645229094,239.54024645229094
239.54061145229093,239.54061145229093
239.54097895229094,239.54097895229094
239.54127145229094,239.54127145229094
239.54570145229096,239.54570145229096
239.54858145229093,239.54858145229093
239.54970645229093,239.54970645229093
239.55004895229095,239.55004895229095
239.55028895229094,239.55028895229094
239.55921645229094,239.55921645229094
239.55953645229093,239.55953645229093
239.56226645229094,239.56226645229094
239.56450645229094,239.56450645229094
240.04011645229093,240.04011645229093
240.04043895229094,240.04043895229094
240.04069645229094,240.04069645229094
240.04300895229093,240.04300895229093
240.04341145229094,240.04341145229094
240.05184895229095,240.05184895229095
240.06162645229094,240.06162645229094
240.10058145229092,240.10058145229092
240.20939645229092,240.20939645229092
240.54135645229096,240.54135645229096
242.01960645229093,242.01960645229093
242.22514145229096,242.22514145229096
242.22543645229095,242.22543645229095
243.18399645229093,243.18399645229093
243.18429645229094,243.18429645229094
244.16843145229095,244.16843145229095
244.18727645229094,244.18727645229094
244.18763145229096,244.18763145229096
244.18792645229095,244.18792645229095
245.68097645229093,245.68097645229093
245.70644145229093,245.70644145229093
247.03506145229093,247.03506145229093
247.03532645229095,247.03532645229095
249.96798645229094,249.96798645229094
250.02865645229093,250.02865645229093
250.02935645229095,250.02935645229095
250.15673145229093,250.15673145229093
250.53029645229094,250.53029645229094
253.05397145229094,253.05397145229094
254.22496895229094,254.22496895229094
254.22531145229092,254.22531145229092
255.22845895229094,255.22845895229094
255.52618645229094,255.52618645229094
255.54152145229094,255.54152145229094
255.55680645229094,255.55680645229094
255.56191145229096,255.56191145229096
255.56702145229093,255.56702145229093
255.57212645229092,255.57212645229092
255.58231645229094,255.58231645229094
255.58738145229094,255.58738145229094
255.58997645229093,255.58997645229093
255.59250645229093,255.59250645229093
255.59507895229095,255.59507895229095
255.59765145229093,255.59765145229093
255.60018895229095,255.60018895229095
255.60529145229094,255.60529145229094
255.60778645229092,255.60778645229092
255.61038145229097,255.61038145229097
255.61289645229093,255.61289645229093
255.61546645229092,255.61546645229092
255.61804645229094,255.61804645229094
255.62057645229095,255.62057645229095
255.62314145229092,255.62314145229092
255.62565645229094,255.62565645229094
255.62822145229094,255.62822145229094
255.63077395229092,255.63077395229092
255.63330145229094,255.63330145229094
255.63584645229093,255.63584645229093
255.63840645229095,255.63840645229095
255.64099645229092,255.64099645229092
255.64353145229094,255.64353145229094
255.64609645229095,255.64609645229095
255.64858145229095,255.64858145229095
255.65117145229092,255.65117145229092
255.65373145229094,255.65373145229094
255.65628645229094,255.65628645229094
255.65882645229092,255.65882645229092
255.66132145229093,255.66132145229093
255.66392645229095,255.66392645229095
255.66650645229095,255.66650645229095
255.66907145229092,255.66907145229092
255.67161645229095,255.67161645229095
255.67411145229093,255.67411145229093
255.67667645229093,255.67667645229093
255.67919895229093,255.67919895229093
255.68178645229094,255.68178645229094
255.68435145229094,255.68435145229094
255.68686395229093,255.68686395229093
255.68948145229095,255.68948145229095
255.69199645229094,255.69199645229094
255.69454645229095,255.69454645229095
255.69710645229094,255.69710645229094
255.69962645229094,255.69962645229094
255.70220145229095,255.70220145229095
255.70473645229092,255.70473645229092
255.70730145229092,255.70730145229092
255.70985145229093,255.70985145229093
255.71240645229094,255.71240645229094
255.71492895229093,255.71492895229093
255.71753645229094,255.71753645229094
255.72004645229092,255.72004645229092
255.72257645229095,255.72257645229095
255.72513645229094,255.72513645229094
255.72770645229093,255.72770645229093
255.73025395229095,255.73025395229095
255.73281645229093,255.73281645229093
255.73536145229093,255.73536145229093
255.73790145229094,255.73790145229094
255.74045645229094,255.74045645229094
255.93749145229094,255.93749145229094
255.95565145229094,255.95565145229094
255.99120645229092,255.99120645229092
255.99372145229094,255.99372145229094
255.99886645229094,255.99886645229094
256.0882314522909,256.0882314522909
256.2406864522909,256.2406864522909
256.4600214522909,256.4600214522909
256.4987014522909,256.4987014522909
256.5140864522909,256.5140864522909
256.5218064522909,256.5218064522909
256.5244614522909,256.5244614522909
256.5270164522909,256.5270164522909
256.5322064522909,256.5322064522909
256.5450314522909,256.5450314522909
256.6709714522909,256.6709714522909
256.7427064522909,256.7427064522909
256.7506064522909,256.7506064522909
256.7791064522909,256.7791064522909
257.1629564522909,257.1629564522909
257.2438364522909,257.2438364522909
257.2441664522909,257.2441664522909
258.2417814522909,258.2417814522909
258.2448764522909,258.2448764522909
258.24731645229093,258.24731645229093
258.2476264522909,258.2476264522909
258.2479564522909,258.2479564522909
258.2514514522909,258.2514514522909
259.17871645229087,259.17871645229087
259.2477989522909,259.2477989522909
259.2481864522909,259.2481864522909
264.0489264522909,264.0489264522909
264.1365564522909,264.1365564522909
266.1556264522909,266.1556264522909
266.15599145229095,266.15599145229095
267.1589364522909,267.1589364522909
267.1596064522909,267.1596064522909
267.1600564522909,267.1600564522909
268.24060645229093,268.24060645229093
268.2413864522909,268.2413864522909
270.0961264522909,270.0961264522909
270.2206864522909,270.2206864522909
270.25644645229096,270.25644645229096
270.2567164522909,270.2567164522909
270.2608014522909,270.2608014522909
271.2150664522909,271.2150664522909
271.2596464522909,271.2596464522909
271.2602864522909,271.2602864522909
272.2353964522909,272.2353964522909
272.2359864522909,272.2359864522909
272.2363914522909,272.2363914522909
273.19413645229093,273.19413645229093
277.6350064522909,277.6350064522909
278.1377764522909,278.1377764522909
278.1382664522909,278.1382664522909
278.1508314522909,278.1508314522909
278.1636364522909,278.1636364522909
278.2252864522909,278.2252864522909
278.64037145229094,278.64037145229094
279.1603564522909,279.1603564522909
279.2286214522909,279.2286214522909
280.1714064522909,280.1714064522909
280.2404864522909,280.2404864522909
280.2408814522909,280.2408814522909
281.2438814522909,281.2438814522909
281.2441864522909,281.2441864522909
281.2444864522909,281.2444864522909
281.24894895229096,281.24894895229096
282.1151764522909,282.1151764522909
282.14869145229096,282.14869145229096
282.2562164522909,282.2562164522909
282.2565364522909,282.2565364522909
283.04427645229094,283.04427645229094
283.0470614522909,283.0470614522909
283.0571864522909,283.0571864522909
283.0844514522909,283.0844514522909
283.0907114522909,283.0907114522909
283.09385145229095,283.09385145229095
283.0969764522909,283.0969764522909
283.1001114522909,283.1001114522909
283.1032464522909,283.1032464522909
283.10637145229094,283.10637145229094
283.1095014522909,283.1095014522909
283.1188964522909,283.1188964522909
283.14409145229087,283.14409145229087
283.1504014522909,283.1504014522909
283.1625014522909,283.1625014522909
283.2265314522909,283.2265314522909
283.24730645229096,283.24730645229096
283.24828645229087,283.24828645229087
283.2527464522909,283.2527464522909
283.2593364522909,283.2593364522909
283.25992145229094,283.25992145229094
283.30369895229086,283.30369895229086
283.3067864522909,283.3067864522909
283.30729145229094,283.30729145229094
283.3099164522909,283.3099164522909
283.31050895229095,283.31050895229095
283.31302895229095,283.31302895229095
283.3136064522909,283.3136064522909
283.3161639522909,283.3161639522909
283.31670145229094,283.31670145229094
283.3193039522909,283.3193039522909
283.31983645229093,283.31983645229093
283.3224314522909,283.3224314522909
283.3230064522909,283.3230064522909
283.32557145229094,283.32557145229094
283.3261464522909,283.3261464522909
283.32871145229086,283.32871145229086
283.3292764522909,283.3292764522909
283.3318464522909,283.3318464522909
283.3321564522909,283.3321564522909
283.33244645229087,283.33244645229087
283.33498645229093,283.33498645229093
283.3352764522909,283.3352764522909
283.3355814522909,283.3355814522909
283.3381189522909,283.3381189522909
283.3386664522909,283.3386664522909
283.3412539522909,283.3412539522909
283.3418364522909,283.3418364522909
283.34439645229094,283.34439645229094
283.3449664522909,283.3449664522909
283.34753145229087,283.34753145229087
283.3478264522909,283.3478264522909
283.34813145229094,283.34813145229094
283.3506664522909,283.3506664522909
283.3509564522909,283.3509564522909
283.3512714522909,283.3512714522909
283.35380145229095,283.35380145229095
283.3540864522909,283.3540864522909
283.3543964522909,283.3543964522909
283.35693895229093,283.35693895229093
283.3572464522909,283.3572464522909
283.35754645229093,283.35754645229093
283.36007395229086,283.36007395229086
283.3603864522909,283.3603864522909
283.36067645229093,283.36067645229093
283.36321145229095,283.36321145229095
283.3635164522909,283.3635164522909
283.36380645229093,283.36380645229093
283.36634395229095,283.36634395229095
283.3666464522909,283.3666464522909
283.3669314522909,283.3669314522909
283.36948395229086,283.36948395229086
283.3697664522909,283.3697664522909
283.3700814522909,283.3700814522909
283.3726214522909,283.3726214522909
283.3729164522909,283.3729164522909
283.3732214522909,283.3732214522909
283.37575395229095,283.37575395229095
283.3760564522909,283.3760564522909
283.37636145229095,283.37636145229095
283.3789264522909,283.3789264522909
283.3794864522909,283.3794864522909
283.38202145229087,283.38202145229087
283.3823164522909,283.3823164522909
283.38261645229096,283.38261645229096
283.3851514522909,283.3851514522909
283.3854564522909,283.3854564522909
283.38577645229094,283.38577645229094
283.3882989522909,283.3882989522909
283.3886064522909,283.3886064522909
283.3889014522909,283.3889014522909
283.3914389522909,283.3914389522909
283.3917364522909,283.3917364522909
283.3920414522909,283.3920414522909
283.39458145229094,283.39458145229094
283.39487645229093,283.39487645229093
283.39518645229094,283.39518645229094
283.3977464522909,283.3977464522909
283.39834145229094,283.39834145229094
283.40085645229095,283.40085645229095
283.4011464522909,283.4011464522909
283.4014514522909,283.4014514522909
283.4039914522909,283.4039914522909
283.4042764522909,283.4042764522909
283.40460145229093,283.40460145229093
283.4071764522909,283.4071764522909
283.40775145229094,283.40775145229094
283.4103064522909,283.4103064522909
283.4108914522909,283.4108914522909
283.4134014522909,283.4134014522909
283.4136864522909,283.4136864522909
283.4140314522909,283.4140314522909
283.4165289522909,283.4165289522909
283.4168364522909,283.4168364522909
283.4171764522909,283.4171764522909
283.41967145229086,283.41967145229086
283.41995645229093,283.41995645229093
283.42031645229093,283.42031645229093
283.42280895229095,283.42280895229095
283.4230964522909,283.4230964522909
283.42341645229095,283.42341645229095
283.42594895229087,283.42594895229087
283.4262464522909,283.4262464522909
283.4265614522909,283.4265614522909
283.4290889522909,283.4290889522909
283.4293764522909,283.4293764522909
283.4297014522909,283.4297014522909
283.4322264522909,283.4322264522909
283.4325164522909,283.4325164522909
283.4328414522909,283.4328414522909
283.4353689522909,283.4353689522909
283.4356664522909,283.4356664522909
283.43598145229095,283.43598145229095
283.4364864522909,283.4364864522909
283.4384989522909,283.4384989522909
283.4387964522909,283.4387964522909
283.4391464522909,283.4391464522909
283.4416439522909,283.4416439522909
283.4419364522909,283.4419364522909
283.44227145229087,283.44227145229087
283.44478645229094,283.44478645229094
283.4450764522909,283.4450764522909
283.4454014522909,283.4454014522909
283.44791645229094,283.44791645229094
283.4482164522909,283.4482164522909
283.4485414522909,283.4485414522909
283.4490214522909,283.4490214522909
283.4510639522909,283.4510639522909
283.4513464522909,283.4513464522909
283.4516864522909,283.4516864522909
283.4542264522909,283.4542264522909
283.4548064522909,283.4548064522909
283.4573414522909,283.4573414522909
283.4576264522909,283.4576264522909
283.45795645229094,283.45795645229094
283.46048145229094,283.46048145229094
283.4607664522909,283.4607664522909
283.4610814522909,283.4610814522909
283.4636464522909,283.4636464522909
283.4642264522909,283.4642264522909
283.4667464522909,283.4667464522909
283.4670464522909,283.4670464522909
283.46736645229095,283.46736645229095
283.4698939522909,283.4698939522909
283.47023145229093,283.47023145229093
283.4705264522909,283.4705264522909
283.4730764522909,283.4730764522909
283.4736564522909,283.4736564522909
283.47617395229094,283.47617395229094
283.4764564522909,283.4764564522909
283.4767964522909,283.4767964522909
283.4793464522909,283.4793464522909
283.47993145229094,283.47993145229094
283.4824764522909,283.4824764522909
283.48308645229093,283.48308645229093
283.4856264522909,283.4856264522909
283.4862264522909,283.4862264522909
283.4887364522909,283.4887364522909
283.4890664522909,283.4890664522909
283.4893514522909,283.4893514522909
283.4919164522909,283.4919164522909
283.4924864522909,283.4924864522909
283.4950364522909,283.4950364522909
283.4956364522909,283.4956364522909
283.4981764522909,283.4981764522909
283.4987664522909,283.4987664522909
283.50129395229095,283.50129395229095
283.5015764522909,283.5015764522909
283.5019014522909,283.5019014522909
283.50443145229093,283.50443145229093
283.5047164522909,283.5047164522909
283.50505645229094,283.50505645229094
283.5075964522909,283.5075964522909
283.5082064522909,283.5082064522909
283.50879645229094,283.50879645229094
283.5107064522909,283.5107064522909
283.5109964522909,283.5109964522909
283.5113414522909,283.5113414522909
283.51384395229087,283.51384395229087
283.5141364522909,283.5141364522909
283.5144564522909,283.5144564522909
283.5149514522909,283.5149514522909
283.51698645229095,283.51698645229095
283.5172764522909,283.5172764522909
283.5176114522909,283.5176114522909
283.5181514522909,283.5181514522909
283.52011895229094,283.52011895229094
283.5204064522909,283.5204064522909
283.5207414522909,283.5207414522909
283.52329645229094,283.52329645229094
283.5238864522909,283.5238864522909
283.5244914522909,283.5244914522909
283.5264064522909,283.5264064522909
283.52669645229093,283.52669645229093
283.52703145229094,283.52703145229094
283.5295964522909,283.5295964522909
283.5301664522909,283.5301664522909
283.5308064522909,283.5308064522909
283.5327364522909,283.5327364522909
283.5333064522909,283.5333064522909
283.5358664522909,283.5358664522909
283.5364664522909,283.5364664522909
283.5371164522909,283.5371164522909
283.5389964522909,283.5389964522909
283.5395864522909,283.5395864522909
283.5400664522909,283.5400664522909
283.5421364522909,283.5421364522909
283.5427264522909,283.5427264522909
283.5452864522909,283.5452864522909
283.54585145229095,283.54585145229095
283.5465014522909,283.5465014522909
283.5484164522909,283.5484164522909
283.5490064522909,283.5490064522909
283.5496764522909,283.5496764522909
283.5515564522909,283.5515564522909
283.55216145229093,283.55216145229093
283.55260645229095,283.55260645229095
283.55470645229093,283.55470645229093
283.5553014522909,283.5553014522909
283.5578464522909,283.5578464522909
283.5584464522909,283.5584464522909
283.55895645229094,283.55895645229094
283.56098645229093,283.56098645229093
283.5615914522909,283.5615914522909
283.56409895229086,283.56409895229086
283.56438645229093,283.56438645229093
283.56471645229095,283.56471645229095
283.56726645229094,283.56726645229094
283.5678614522909,283.5678614522909
283.56839395229093,283.56839395229093
283.5704164522909,283.5704164522909
283.5710114522909,283.5710114522909
283.5714864522909,283.5714864522909
283.5735464522909,283.5735464522909
283.57413645229093,283.57413645229093
283.5766864522909,283.5766864522909
283.57728645229093,283.57728645229093
283.5777564522909,283.5777564522909
283.5798364522909,283.5798364522909
283.5804064522909,283.5804064522909
283.5808964522909,283.5808964522909
283.5829439522909,283.5829439522909
283.5832364522909,283.5832364522909
283.5835564522909,283.5835564522909
283.5840589522909,283.5840589522909
283.5860814522909,283.5860814522909
283.5863764522909,283.5863764522909
283.58669645229094,283.58669645229094
283.5872014522909,283.5872014522909
283.58926645229093,283.58926645229093
283.5898564522909,283.5898564522909
283.5904189522909,283.5904189522909
283.59236145229096,283.59236145229096
283.5926564522909,283.5926564522909
283.5929964522909,283.5929964522909
283.5934114522909,283.5934114522909
283.5955364522909,283.5955364522909
283.5961314522909,283.5961314522909
283.59867645229093,283.59867645229093
283.5992664522909,283.5992664522909
283.5998489522909,283.5998489522909
283.60178145229094,283.60178145229094
283.6020664522909,283.6020664522909
283.6024264522909,283.6024264522909
283.60288645229093,283.60288645229093
283.6049764522909,283.6049764522909
283.6055814522909,283.6055814522909
283.6061214522909,283.6061214522909
283.60808145229095,283.60808145229095
283.6083664522909,283.6083664522909
283.60871145229095,283.60871145229095
283.60925645229094,283.60925645229094
283.6112564522909,283.6112564522909
283.6118464522909,283.6118464522909
283.6122964522909,283.6122964522909
283.6143614522909,283.6143614522909
283.6146564522909,283.6146564522909
283.61500145229087,283.61500145229087
283.6154564522909,283.6154564522909
283.6175014522909,283.6175014522909
283.6178064522909,283.6178064522909
283.6181414522909,283.6181414522909
283.6185914522909,283.6185914522909
283.6206414522909,283.6206414522909
283.6209264522909,283.6209264522909
283.62126145229087,283.62126145229087
283.6218064522909,283.6218064522909
283.6238164522909,283.6238164522909
283.62441645229086,283.62441645229086
283.6248964522909,283.6248964522909
283.6269564522909,283.6269564522909
283.6275564522909,283.6275564522909
283.6280364522909,283.6280364522909
283.6300664522909,283.6300664522909
283.6303564522909,283.6303564522909
283.63068645229094,283.63068645229094
283.6312514522909,283.6312514522909
283.6332464522909,283.6332464522909
283.63384145229094,283.63384145229094
